Data,State,Hail Size,Population Affected,
7/7/14,New Hampshire,"1.0"" Hail",0,
7/8/14,New Hampshire,"1.0"" Hail",0,
7/9/14,New Hampshire,"1.0"" Hail",0,
7/10/14,New Hampshire,"1.0"" Hail",0,
7/11/14,New Hampshire,"1.0"" Hail",0,
7/12/14,New Hampshire,"1.0"" Hail",0,
7/13/14,New Hampshire,"1.0"" Hail",0,
7/14/14,New Hampshire,"1.0"" Hail",0,
7/15/14,New Hampshire,"1.0"" Hail",0,
7/16/14,New Hampshire,"1.0"" Hail",0,
7/17/14,New Hampshire,"1.0"" Hail",0,
7/18/14,New Hampshire,"1.0"" Hail",0,
7/19/14,New Hampshire,"1.0"" Hail",0,
7/20/14,New Hampshire,"1.0"" Hail",0,
7/21/14,New Hampshire,"1.0"" Hail",0,
7/22/14,New Hampshire,"1.0"" Hail",0,
7/23/14,New Hampshire,"1.0"" Hail",0,
7/24/14,New Hampshire,"1.0"" Hail",0,
7/25/14,New Hampshire,"1.0"" Hail",0,
7/26/14,New Hampshire,"1.0"" Hail",0,
7/27/14,New Hampshire,"1.0"" Hail",0,
7/28/14,New Hampshire,"1.0"" Hail",0,
7/29/14,New Hampshire,"1.0"" Hail",0,
7/30/14,New Hampshire,"1.0"" Hail",0,
6/25/14,New Hampshire,"1.5"" Hail",0,
6/26/14,New Hampshire,"1.5"" Hail",0,
6/27/14,New Hampshire,"1.5"" Hail",0,
6/28/14,New Hampshire,"1.5"" Hail",0,
6/29/14,New Hampshire,"1.5"" Hail",0,
6/30/14,New Hampshire,"1.5"" Hail",0,
7/1/14,New Hampshire,"1.5"" Hail",0,
7/2/14,New Hampshire,"1.5"" Hail",0,
7/3/14,New Hampshire,"1.5"" Hail",21,
7/4/14,New Hampshire,"1.5"" Hail",0,
7/5/14,New Hampshire,"1.5"" Hail",0,
7/6/14,New Hampshire,"1.5"" Hail",0,
7/7/14,New Hampshire,"1.5"" Hail",0,
7/8/14,New Hampshire,"1.5"" Hail",0,
7/9/14,New Hampshire,"1.5"" Hail",0,
7/10/14,New Hampshire,"1.5"" Hail",0,
7/11/14,New Hampshire,"1.5"" Hail",0,
7/12/14,New Hampshire,"1.5"" Hail",0,
7/13/14,New Hampshire,"1.5"" Hail",0,
7/14/14,New Hampshire,"1.5"" Hail",0,
7/15/14,New Hampshire,"1.5"" Hail",0,
7/16/14,New Hampshire,"1.5"" Hail",0,
7/17/14,New Hampshire,"1.5"" Hail",0,
7/18/14,New Hampshire,"1.5"" Hail",0,
7/19/14,New Hampshire,"1.5"" Hail",0,
7/20/14,New Hampshire,"1.5"" Hail",0,
7/21/14,New Hampshire,"1.5"" Hail",0,
7/22/14,New Hampshire,"1.5"" Hail",0,
7/23/14,New Hampshire,"1.5"" Hail",0,
7/24/14,New Hampshire,"1.5"" Hail",0,
7/25/14,New Hampshire,"1.5"" Hail",0,
7/26/14,New Hampshire,"1.5"" Hail",0,
7/27/14,New Hampshire,"1.5"" Hail",0,
7/28/14,New Hampshire,"1.5"" Hail",0,
7/29/14,New Hampshire,"1.5"" Hail",0,
7/30/14,New Hampshire,"1.5"" Hail",0,
6/25/14,New Hampshire,"2.0"" Hail",0,
6/26/14,New Hampshire,"2.0"" Hail",0,
6/27/14,New Hampshire,"2.0"" Hail",0,
6/28/14,New Hampshire,"2.0"" Hail",0,
6/29/14,New Hampshire,"2.0"" Hail",0,
6/30/14,New Hampshire,"2.0"" Hail",0,
7/1/14,New Hampshire,"2.0"" Hail",0,
7/2/14,New Hampshire,"2.0"" Hail",0,
7/3/14,New Hampshire,"2.0"" Hail",0,
7/4/14,New Hampshire,"2.0"" Hail",0,
7/5/14,New Hampshire,"2.0"" Hail",0,
7/6/14,New Hampshire,"2.0"" Hail",0,
7/7/14,New Hampshire,"2.0"" Hail",0,
7/8/14,New Hampshire,"2.0"" Hail",0,
7/9/14,New Hampshire,"2.0"" Hail",0,
7/10/14,New Hampshire,"2.0"" Hail",0,
7/11/14,New Hampshire,"2.0"" Hail",0,
7/12/14,New Hampshire,"2.0"" Hail",0,
7/13/14,New Hampshire,"2.0"" Hail",0,
7/14/14,New Hampshire,"2.0"" Hail",0,
7/15/14,New Hampshire,"2.0"" Hail",0,
7/16/14,New Hampshire,"2.0"" Hail",0,
7/17/14,New Hampshire,"2.0"" Hail",0,
7/18/14,New Hampshire,"2.0"" Hail",0,
7/19/14,New Hampshire,"2.0"" Hail",0,
7/20/14,New Hampshire,"2.0"" Hail",0,
7/21/14,New Hampshire,"2.0"" Hail",0,
7/22/14,New Hampshire,"2.0"" Hail",0,
7/23/14,New Hampshire,"2.0"" Hail",0,
7/24/14,New Hampshire,"2.0"" Hail",0,
7/25/14,New Hampshire,"2.0"" Hail",0,
7/26/14,New Hampshire,"2.0"" Hail",0,
7/27/14,New Hampshire,"2.0"" Hail",0,
7/28/14,New Hampshire,"2.0"" Hail",0,
7/29/14,New Hampshire,"2.0"" Hail",0,
7/30/14,New Hampshire,"2.0"" Hail",0,
6/25/14,New Hampshire,"2.5"" Hail",0,
6/26/14,New Hampshire,"2.5"" Hail",0,
6/27/14,New Hampshire,"2.5"" Hail",0,
6/28/14,New Hampshire,"2.5"" Hail",0,
6/29/14,New Hampshire,"2.5"" Hail",0,
6/30/14,New Hampshire,"2.5"" Hail",0,
7/1/14,New Hampshire,"2.5"" Hail",0,
7/2/14,New Hampshire,"2.5"" Hail",0,
7/3/14,New Hampshire,"2.5"" Hail",0,
7/4/14,New Hampshire,"2.5"" Hail",0,
7/5/14,New Hampshire,"2.5"" Hail",0,
7/6/14,New Hampshire,"2.5"" Hail",0,
7/7/14,New Hampshire,"2.5"" Hail",0,
7/8/14,New Hampshire,"2.5"" Hail",0,
7/9/14,New Hampshire,"2.5"" Hail",0,
7/10/14,New Hampshire,"2.5"" Hail",0,
7/11/14,New Hampshire,"2.5"" Hail",0,
7/12/14,New Hampshire,"2.5"" Hail",0,
7/13/14,New Hampshire,"2.5"" Hail",0,
7/14/14,New Hampshire,"2.5"" Hail",0,
7/15/14,New Hampshire,"2.5"" Hail",0,
7/16/14,New Hampshire,"2.5"" Hail",0,
7/17/14,New Hampshire,"2.5"" Hail",0,
7/18/14,New Hampshire,"2.5"" Hail",0,
7/19/14,New Hampshire,"2.5"" Hail",0,
7/20/14,New Hampshire,"2.5"" Hail",0,
7/21/14,New Hampshire,"2.5"" Hail",0,
7/22/14,New Hampshire,"2.5"" Hail",0,
7/23/14,New Hampshire,"2.5"" Hail",0,
7/24/14,New Hampshire,"2.5"" Hail",0,
7/25/14,New Hampshire,"2.5"" Hail",0,
7/26/14,New Hampshire,"2.5"" Hail",0,
7/27/14,New Hampshire,"2.5"" Hail",0,
7/28/14,New Hampshire,"2.5"" Hail",0,
7/29/14,New Hampshire,"2.5"" Hail",0,
7/30/14,New Hampshire,"2.5"" Hail",0,
6/25/14,New Hampshire,"3.0"" Hail",0,
6/26/14,New Hampshire,"3.0"" Hail",0,
6/27/14,New Hampshire,"3.0"" Hail",0,
6/28/14,New Hampshire,"3.0"" Hail",0,
6/29/14,New Hampshire,"3.0"" Hail",0,
6/30/14,New Hampshire,"3.0"" Hail",0,
7/1/14,New Hampshire,"3.0"" Hail",0,
7/2/14,New Hampshire,"3.0"" Hail",0,
7/3/14,New Hampshire,"3.0"" Hail",0,
7/4/14,New Hampshire,"3.0"" Hail",0,
7/5/14,New Hampshire,"3.0"" Hail",0,
7/6/14,New Hampshire,"3.0"" Hail",0,
7/7/14,New Hampshire,"3.0"" Hail",0,
7/8/14,New Hampshire,"3.0"" Hail",0,
7/9/14,New Hampshire,"3.0"" Hail",0,
7/10/14,New Hampshire,"3.0"" Hail",0,
7/11/14,New Hampshire,"3.0"" Hail",0,
7/12/14,New Hampshire,"3.0"" Hail",0,
7/13/14,New Hampshire,"3.0"" Hail",0,
7/14/14,New Hampshire,"3.0"" Hail",0,
7/15/14,New Hampshire,"3.0"" Hail",0,
7/16/14,New Hampshire,"3.0"" Hail",0,
7/17/14,New Hampshire,"3.0"" Hail",0,
7/18/14,New Hampshire,"3.0"" Hail",0,
7/19/14,New Hampshire,"3.0"" Hail",0,
7/20/14,New Hampshire,"3.0"" Hail",0,
7/21/14,New Hampshire,"3.0"" Hail",0,
7/22/14,New Hampshire,"3.0"" Hail",0,
7/23/14,New Hampshire,"3.0"" Hail",0,
7/24/14,New Hampshire,"3.0"" Hail",0,
7/25/14,New Hampshire,"3.0"" Hail",0,
7/26/14,New Hampshire,"3.0"" Hail",0,
7/27/14,New Hampshire,"3.0"" Hail",0,
7/28/14,New Hampshire,"3.0"" Hail",0,
7/29/14,New Hampshire,"3.0"" Hail",0,
7/30/14,New Hampshire,"3.0"" Hail",0,
6/25/14,New Hampshire,"3.5"" Hail",0,
6/26/14,New Hampshire,"3.5"" Hail",0,
6/27/14,New Hampshire,"3.5"" Hail",0,
6/28/14,New Hampshire,"3.5"" Hail",0,
6/29/14,New Hampshire,"3.5"" Hail",0,
6/30/14,New Hampshire,"3.5"" Hail",0,
7/1/14,New Hampshire,"3.5"" Hail",0,
7/2/14,New Hampshire,"3.5"" Hail",0,
7/3/14,New Hampshire,"3.5"" Hail",0,
7/4/14,New Hampshire,"3.5"" Hail",0,
7/5/14,New Hampshire,"3.5"" Hail",0,
7/6/14,New Hampshire,"3.5"" Hail",0,
7/7/14,New Hampshire,"3.5"" Hail",0,
7/8/14,New Hampshire,"3.5"" Hail",0,
7/9/14,New Hampshire,"3.5"" Hail",0,
7/10/14,New Hampshire,"3.5"" Hail",0,
7/11/14,New Hampshire,"3.5"" Hail",0,
7/12/14,New Hampshire,"3.5"" Hail",0,
7/13/14,New Hampshire,"3.5"" Hail",0,
7/14/14,New Hampshire,"3.5"" Hail",0,
7/15/14,New Hampshire,"3.5"" Hail",0,
7/16/14,New Hampshire,"3.5"" Hail",0,
7/17/14,New Hampshire,"3.5"" Hail",0,
7/18/14,New Hampshire,"3.5"" Hail",0,
7/19/14,New Hampshire,"3.5"" Hail",0,
7/20/14,New Hampshire,"3.5"" Hail",0,
7/21/14,New Hampshire,"3.5"" Hail",0,
7/22/14,New Hampshire,"3.5"" Hail",0,
7/23/14,New Hampshire,"3.5"" Hail",0,
7/24/14,New Hampshire,"3.5"" Hail",0,
7/25/14,New Hampshire,"3.5"" Hail",0,
7/26/14,New Hampshire,"3.5"" Hail",0,
7/27/14,New Hampshire,"3.5"" Hail",0,
7/28/14,New Hampshire,"3.5"" Hail",0,
7/29/14,New Hampshire,"3.5"" Hail",0,
7/30/14,New Hampshire,"3.5"" Hail",0,
6/25/14,New Jersey,"1.0"" Hail",0,
6/26/14,New Jersey,"1.0"" Hail",0,
6/27/14,New Jersey,"1.0"" Hail",0,
6/28/14,New Jersey,"1.0"" Hail",0,
6/29/14,New Jersey,"1.0"" Hail",0,
6/30/14,New Jersey,"1.0"" Hail",0,
7/1/14,New Jersey,"1.0"" Hail",0,
7/2/14,New Jersey,"1.0"" Hail",78,
7/3/14,New Jersey,"1.0"" Hail",126420,
7/4/14,New Jersey,"1.0"" Hail",0,
7/5/14,New Jersey,"1.0"" Hail",0,
7/6/14,New Jersey,"1.0"" Hail",0,
7/7/14,New Jersey,"1.0"" Hail",0,
7/8/14,New Jersey,"1.0"" Hail",0,
7/9/14,New Jersey,"1.0"" Hail",0,
7/10/14,New Jersey,"1.0"" Hail",0,
7/11/14,New Jersey,"1.0"" Hail",0,
7/12/14,New Jersey,"1.0"" Hail",0,
7/13/14,New Jersey,"1.0"" Hail",0,
7/14/14,New Jersey,"1.0"" Hail",0,
7/15/14,New Jersey,"1.0"" Hail",533,
7/16/14,New Jersey,"1.0"" Hail",0,
7/17/14,New Jersey,"1.0"" Hail",0,
7/18/14,New Jersey,"1.0"" Hail",0,
7/19/14,New Jersey,"1.0"" Hail",0,
7/20/14,New Jersey,"1.0"" Hail",0,
7/21/14,New Jersey,"1.0"" Hail",0,
7/22/14,New Jersey,"1.0"" Hail",0,
7/23/14,New Jersey,"1.0"" Hail",0,
7/24/14,New Jersey,"1.0"" Hail",0,
7/25/14,New Jersey,"1.0"" Hail",0,
7/26/14,New Jersey,"1.0"" Hail",0,
7/27/14,New Jersey,"1.0"" Hail",0,
7/28/14,New Jersey,"1.0"" Hail",0,
7/29/14,New Jersey,"1.0"" Hail",0,
7/30/14,New Jersey,"1.0"" Hail",0,
6/25/14,New Jersey,"1.5"" Hail",0,
6/26/14,New Jersey,"1.5"" Hail",0,
6/27/14,New Jersey,"1.5"" Hail",0,
6/28/14,New Jersey,"1.5"" Hail",0,
6/29/14,New Jersey,"1.5"" Hail",0,
6/30/14,New Jersey,"1.5"" Hail",0,
7/1/14,New Jersey,"1.5"" Hail",0,
7/2/14,New Jersey,"1.5"" Hail",0,
7/3/14,New Jersey,"1.5"" Hail",27354,
7/4/14,New Jersey,"1.5"" Hail",0,
7/5/14,New Jersey,"1.5"" Hail",0,
7/6/14,New Jersey,"1.5"" Hail",0,
7/7/14,New Jersey,"1.5"" Hail",0,
7/8/14,New Jersey,"1.5"" Hail",0,
7/9/14,New Jersey,"1.5"" Hail",0,
7/10/14,New Jersey,"1.5"" Hail",0,
7/11/14,New Jersey,"1.5"" Hail",0,
7/12/14,New Jersey,"1.5"" Hail",0,
7/13/14,New Jersey,"1.5"" Hail",0,
7/14/14,New Jersey,"1.5"" Hail",0,
7/15/14,New Jersey,"1.5"" Hail",0,
7/16/14,New Jersey,"1.5"" Hail",0,
7/17/14,New Jersey,"1.5"" Hail",0,
7/18/14,New Jersey,"1.5"" Hail",0,
7/19/14,New Jersey,"1.5"" Hail",0,
7/20/14,New Jersey,"1.5"" Hail",0,
7/21/14,New Jersey,"1.5"" Hail",0,
7/22/14,New Jersey,"1.5"" Hail",0,
7/23/14,New Jersey,"1.5"" Hail",0,
7/24/14,New Jersey,"1.5"" Hail",0,
7/25/14,New Jersey,"1.5"" Hail",0,
7/26/14,New Jersey,"1.5"" Hail",0,
7/27/14,New Jersey,"1.5"" Hail",0,
7/28/14,New Jersey,"1.5"" Hail",0,
7/29/14,New Jersey,"1.5"" Hail",0,
7/30/14,New Jersey,"1.5"" Hail",0,
6/25/14,New Jersey,"2.0"" Hail",0,
6/26/14,New Jersey,"2.0"" Hail",0,
6/27/14,New Jersey,"2.0"" Hail",0,
6/28/14,New Jersey,"2.0"" Hail",0,
6/29/14,New Jersey,"2.0"" Hail",0,
6/30/14,New Jersey,"2.0"" Hail",0,
7/1/14,New Jersey,"2.0"" Hail",0,
7/2/14,New Jersey,"2.0"" Hail",0,
7/3/14,New Jersey,"2.0"" Hail",982,
7/4/14,New Jersey,"2.0"" Hail",0,
7/5/14,New Jersey,"2.0"" Hail",0,
7/6/14,New Jersey,"2.0"" Hail",0,
7/7/14,New Jersey,"2.0"" Hail",0,
7/8/14,New Jersey,"2.0"" Hail",0,
7/9/14,New Jersey,"2.0"" Hail",0,
7/10/14,New Jersey,"2.0"" Hail",0,
7/11/14,New Jersey,"2.0"" Hail",0,
7/12/14,New Jersey,"2.0"" Hail",0,
7/13/14,New Jersey,"2.0"" Hail",0,
7/14/14,New Jersey,"2.0"" Hail",0,
7/15/14,New Jersey,"2.0"" Hail",0,
7/16/14,New Jersey,"2.0"" Hail",0,
7/17/14,New Jersey,"2.0"" Hail",0,
7/18/14,New Jersey,"2.0"" Hail",0,
7/19/14,New Jersey,"2.0"" Hail",0,
7/20/14,New Jersey,"2.0"" Hail",0,
7/21/14,New Jersey,"2.0"" Hail",0,
7/22/14,New Jersey,"2.0"" Hail",0,
7/23/14,New Jersey,"2.0"" Hail",0,
7/24/14,New Jersey,"2.0"" Hail",0,
7/25/14,New Jersey,"2.0"" Hail",0,
7/26/14,New Jersey,"2.0"" Hail",0,
7/27/14,New Jersey,"2.0"" Hail",0,
7/28/14,New Jersey,"2.0"" Hail",0,
7/29/14,New Jersey,"2.0"" Hail",0,
7/30/14,New Jersey,"2.0"" Hail",0,
6/25/14,New Jersey,"2.5"" Hail",0,
6/26/14,New Jersey,"2.5"" Hail",0,
6/27/14,New Jersey,"2.5"" Hail",0,
6/28/14,New Jersey,"2.5"" Hail",0,
6/29/14,New Jersey,"2.5"" Hail",0,
6/30/14,New Jersey,"2.5"" Hail",0,
7/1/14,New Jersey,"2.5"" Hail",0,
7/2/14,New Jersey,"2.5"" Hail",0,
7/3/14,New Jersey,"2.5"" Hail",0,
7/4/14,New Jersey,"2.5"" Hail",0,
7/5/14,New Jersey,"2.5"" Hail",0,
7/6/14,New Jersey,"2.5"" Hail",0,
7/7/14,New Jersey,"2.5"" Hail",0,
7/8/14,New Jersey,"2.5"" Hail",0,
7/9/14,New Jersey,"2.5"" Hail",0,
7/10/14,New Jersey,"2.5"" Hail",0,
7/11/14,New Jersey,"2.5"" Hail",0,
7/12/14,New Jersey,"2.5"" Hail",0,
7/13/14,New Jersey,"2.5"" Hail",0,
7/14/14,New Jersey,"2.5"" Hail",0,
7/15/14,New Jersey,"2.5"" Hail",0,
7/16/14,New Jersey,"2.5"" Hail",0,
7/17/14,New Jersey,"2.5"" Hail",0,
7/18/14,New Jersey,"2.5"" Hail",0,
7/19/14,New Jersey,"2.5"" Hail",0,
7/20/14,New Jersey,"2.5"" Hail",0,
7/21/14,New Jersey,"2.5"" Hail",0,
7/22/14,New Jersey,"2.5"" Hail",0,
7/23/14,New Jersey,"2.5"" Hail",0,
7/24/14,New Jersey,"2.5"" Hail",0,
7/25/14,New Jersey,"2.5"" Hail",0,
7/26/14,New Jersey,"2.5"" Hail",0,
7/27/14,New Jersey,"2.5"" Hail",0,
7/28/14,New Jersey,"2.5"" Hail",0,
7/29/14,New Jersey,"2.5"" Hail",0,
7/30/14,New Jersey,"2.5"" Hail",0,
6/25/14,New Jersey,"3.0"" Hail",0,
6/26/14,New Jersey,"3.0"" Hail",0,
6/27/14,New Jersey,"3.0"" Hail",0,
6/28/14,New Jersey,"3.0"" Hail",0,
6/29/14,New Jersey,"3.0"" Hail",0,
6/30/14,New Jersey,"3.0"" Hail",0,
7/1/14,New Jersey,"3.0"" Hail",0,
7/2/14,New Jersey,"3.0"" Hail",0,
7/3/14,New Jersey,"3.0"" Hail",0,
7/4/14,New Jersey,"3.0"" Hail",0,
7/5/14,New Jersey,"3.0"" Hail",0,
7/6/14,New Jersey,"3.0"" Hail",0,
7/7/14,New Jersey,"3.0"" Hail",0,
7/8/14,New Jersey,"3.0"" Hail",0,
7/9/14,New Jersey,"3.0"" Hail",0,
7/10/14,New Jersey,"3.0"" Hail",0,
7/11/14,New Jersey,"3.0"" Hail",0,
7/12/14,New Jersey,"3.0"" Hail",0,
7/13/14,New Jersey,"3.0"" Hail",0,
7/14/14,New Jersey,"3.0"" Hail",0,
7/15/14,New Jersey,"3.0"" Hail",0,
7/16/14,New Jersey,"3.0"" Hail",0,
7/17/14,New Jersey,"3.0"" Hail",0,
7/18/14,New Jersey,"3.0"" Hail",0,
7/19/14,New Jersey,"3.0"" Hail",0,
7/20/14,New Jersey,"3.0"" Hail",0,
7/21/14,New Jersey,"3.0"" Hail",0,
7/22/14,New Jersey,"3.0"" Hail",0,
7/23/14,New Jersey,"3.0"" Hail",0,
7/24/14,New Jersey,"3.0"" Hail",0,
7/25/14,New Jersey,"3.0"" Hail",0,
7/26/14,New Jersey,"3.0"" Hail",0,
7/27/14,New Jersey,"3.0"" Hail",0,
7/28/14,New Jersey,"3.0"" Hail",0,
7/29/14,New Jersey,"3.0"" Hail",0,
7/30/14,New Jersey,"3.0"" Hail",0,
6/25/14,New Jersey,"3.5"" Hail",0,
6/26/14,New Jersey,"3.5"" Hail",0,
6/27/14,New Jersey,"3.5"" Hail",0,
6/28/14,New Jersey,"3.5"" Hail",0,
6/29/14,New Jersey,"3.5"" Hail",0,
6/30/14,New Jersey,"3.5"" Hail",0,
7/1/14,New Jersey,"3.5"" Hail",0,
7/2/14,New Jersey,"3.5"" Hail",0,
7/3/14,New Jersey,"3.5"" Hail",0,
7/4/14,New Jersey,"3.5"" Hail",0,
7/5/14,New Jersey,"3.5"" Hail",0,
7/6/14,New Jersey,"3.5"" Hail",0,
7/7/14,New Jersey,"3.5"" Hail",0,
7/8/14,New Jersey,"3.5"" Hail",0,
7/9/14,New Jersey,"3.5"" Hail",0,
7/10/14,New Jersey,"3.5"" Hail",0,
7/11/14,New Jersey,"3.5"" Hail",0,
7/12/14,New Jersey,"3.5"" Hail",0,
7/13/14,New Jersey,"3.5"" Hail",0,
7/14/14,New Jersey,"3.5"" Hail",0,
7/15/14,New Jersey,"3.5"" Hail",0,
7/16/14,New Jersey,"3.5"" Hail",0,
7/17/14,New Jersey,"3.5"" Hail",0,
7/18/14,New Jersey,"3.5"" Hail",0,
7/19/14,New Jersey,"3.5"" Hail",0,
7/20/14,New Jersey,"3.5"" Hail",0,
7/21/14,New Jersey,"3.5"" Hail",0,
7/22/14,New Jersey,"3.5"" Hail",0,
7/23/14,New Jersey,"3.5"" Hail",0,
7/24/14,New Jersey,"3.5"" Hail",0,
7/25/14,New Jersey,"3.5"" Hail",0,
7/26/14,New Jersey,"3.5"" Hail",0,
7/27/14,New Jersey,"3.5"" Hail",0,
7/28/14,New Jersey,"3.5"" Hail",0,
7/29/14,New Jersey,"3.5"" Hail",0,
7/30/14,New Jersey,"3.5"" Hail",0,
6/25/14,New Mexico,"1.0"" Hail",34,
6/26/14,New Mexico,"1.0"" Hail",0,
6/27/14,New Mexico,"1.0"" Hail",0,
6/28/14,New Mexico,"1.0"" Hail",0,
6/29/14,New Mexico,"1.0"" Hail",0,
6/30/14,New Mexico,"1.0"" Hail",28,
7/1/14,New Mexico,"1.0"" Hail",8289,
7/2/14,New Mexico,"1.0"" Hail",396,
7/3/14,New Mexico,"1.0"" Hail",77,
7/4/14,New Mexico,"1.0"" Hail",0,
7/5/14,New Mexico,"1.0"" Hail",0,
7/6/14,New Mexico,"1.0"" Hail",1,
7/7/14,New Mexico,"1.0"" Hail",0,
7/8/14,New Mexico,"1.0"" Hail",2,
7/9/14,New Mexico,"1.0"" Hail",0,
7/10/14,New Mexico,"1.0"" Hail",0,
7/11/14,New Mexico,"1.0"" Hail",0,
7/12/14,New Mexico,"1.0"" Hail",9,
7/13/14,New Mexico,"1.0"" Hail",0,
7/14/14,New Mexico,"1.0"" Hail",3,
7/15/14,New Mexico,"1.0"" Hail",0,
7/16/14,New Mexico,"1.0"" Hail",0,
7/17/14,New Mexico,"1.0"" Hail",59,
7/18/14,New Mexico,"1.0"" Hail",30,
7/19/14,New Mexico,"1.0"" Hail",1391,
7/20/14,New Mexico,"1.0"" Hail",595,
7/21/14,New Mexico,"1.0"" Hail",6,
7/22/14,New Mexico,"1.0"" Hail",0,
7/23/14,New Mexico,"1.0"" Hail",1572,
7/24/14,New Mexico,"1.0"" Hail",0,
7/25/14,New Mexico,"1.0"" Hail",0,
7/26/14,New Mexico,"1.0"" Hail",0,
7/27/14,New Mexico,"1.0"" Hail",3212,
7/28/14,New Mexico,"1.0"" Hail",8,
7/29/14,New Mexico,"1.0"" Hail",0,
7/30/14,New Mexico,"1.0"" Hail",980,
6/25/14,New Mexico,"1.5"" Hail",8,
6/26/14,New Mexico,"1.5"" Hail",0,
6/27/14,New Mexico,"1.5"" Hail",0,
6/28/14,New Mexico,"1.5"" Hail",0,
6/29/14,New Mexico,"1.5"" Hail",0,
6/30/14,New Mexico,"1.5"" Hail",9,
7/1/14,New Mexico,"1.5"" Hail",548,
7/2/14,New Mexico,"1.5"" Hail",0,
7/3/14,New Mexico,"1.5"" Hail",0,
7/4/14,New Mexico,"1.5"" Hail",0,
7/5/14,New Mexico,"1.5"" Hail",0,
7/6/14,New Mexico,"1.5"" Hail",0,
7/7/14,New Mexico,"1.5"" Hail",0,
7/8/14,New Mexico,"1.5"" Hail",0,
7/9/14,New Mexico,"1.5"" Hail",0,
7/10/14,New Mexico,"1.5"" Hail",0,
7/11/14,New Mexico,"1.5"" Hail",0,
7/12/14,New Mexico,"1.5"" Hail",0,
7/13/14,New Mexico,"1.5"" Hail",0,
7/14/14,New Mexico,"1.5"" Hail",3,
7/15/14,New Mexico,"1.5"" Hail",0,
7/16/14,New Mexico,"1.5"" Hail",0,
7/17/14,New Mexico,"1.5"" Hail",0,
7/18/14,New Mexico,"1.5"" Hail",0,
7/19/14,New Mexico,"1.5"" Hail",699,
7/20/14,New Mexico,"1.5"" Hail",187,
7/21/14,New Mexico,"1.5"" Hail",0,
7/22/14,New Mexico,"1.5"" Hail",0,
7/23/14,New Mexico,"1.5"" Hail",0,
7/24/14,New Mexico,"1.5"" Hail",0,
7/25/14,New Mexico,"1.5"" Hail",0,
7/26/14,New Mexico,"1.5"" Hail",0,
7/27/14,New Mexico,"1.5"" Hail",0,
7/28/14,New Mexico,"1.5"" Hail",8,
7/29/14,New Mexico,"1.5"" Hail",0,
7/30/14,New Mexico,"1.5"" Hail",2,
6/25/14,New Mexico,"2.0"" Hail",0,
6/26/14,New Mexico,"2.0"" Hail",0,
6/27/14,New Mexico,"2.0"" Hail",0,
6/28/14,New Mexico,"2.0"" Hail",0,
6/29/14,New Mexico,"2.0"" Hail",0,
6/30/14,New Mexico,"2.0"" Hail",0,
7/1/14,New Mexico,"2.0"" Hail",369,
7/2/14,New Mexico,"2.0"" Hail",0,
7/3/14,New Mexico,"2.0"" Hail",0,
7/4/14,New Mexico,"2.0"" Hail",0,
7/5/14,New Mexico,"2.0"" Hail",0,
7/6/14,New Mexico,"2.0"" Hail",0,
7/7/14,New Mexico,"2.0"" Hail",0,
7/8/14,New Mexico,"2.0"" Hail",0,
7/9/14,New Mexico,"2.0"" Hail",0,
7/10/14,New Mexico,"2.0"" Hail",0,
7/11/14,New Mexico,"2.0"" Hail",0,
7/12/14,New Mexico,"2.0"" Hail",0,
7/13/14,New Mexico,"2.0"" Hail",0,
7/14/14,New Mexico,"2.0"" Hail",0,
7/15/14,New Mexico,"2.0"" Hail",0,
7/16/14,New Mexico,"2.0"" Hail",0,
7/17/14,New Mexico,"2.0"" Hail",0,
7/18/14,New Mexico,"2.0"" Hail",0,
7/19/14,New Mexico,"2.0"" Hail",90,
7/20/14,New Mexico,"2.0"" Hail",45,
7/21/14,New Mexico,"2.0"" Hail",0,
7/22/14,New Mexico,"2.0"" Hail",0,
7/23/14,New Mexico,"2.0"" Hail",0,
7/24/14,New Mexico,"2.0"" Hail",0,
7/25/14,New Mexico,"2.0"" Hail",0,
7/26/14,New Mexico,"2.0"" Hail",0,
7/27/14,New Mexico,"2.0"" Hail",0,
7/28/14,New Mexico,"2.0"" Hail",0,
7/29/14,New Mexico,"2.0"" Hail",0,
7/30/14,New Mexico,"2.0"" Hail",0,
6/25/14,New Mexico,"2.5"" Hail",0,
6/26/14,New Mexico,"2.5"" Hail",0,
6/27/14,New Mexico,"2.5"" Hail",0,
6/28/14,New Mexico,"2.5"" Hail",0,
6/29/14,New Mexico,"2.5"" Hail",0,
6/30/14,New Mexico,"2.5"" Hail",0,
7/1/14,New Mexico,"2.5"" Hail",0,
7/2/14,New Mexico,"2.5"" Hail",0,
7/3/14,New Mexico,"2.5"" Hail",0,
7/4/14,New Mexico,"2.5"" Hail",0,
7/5/14,New Mexico,"2.5"" Hail",0,
7/6/14,New Mexico,"2.5"" Hail",0,
7/7/14,New Mexico,"2.5"" Hail",0,
7/8/14,New Mexico,"2.5"" Hail",0,
7/9/14,New Mexico,"2.5"" Hail",0,
7/10/14,New Mexico,"2.5"" Hail",0,
7/11/14,New Mexico,"2.5"" Hail",0,
7/12/14,New Mexico,"2.5"" Hail",0,
7/13/14,New Mexico,"2.5"" Hail",0,
7/14/14,New Mexico,"2.5"" Hail",0,
7/15/14,New Mexico,"2.5"" Hail",0,
7/16/14,New Mexico,"2.5"" Hail",0,
